player_jersey_number,player_name_jap,player_salary,bating_AVG,total_games,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_TB,batting_R,batting_RBI,batting_SO,batting_BB,batting_HBP,batting_SB,batting_OBP,batting_SLG,batting_OPS,batting_SO%,Team,player_id
00,曽根海成,8000000,0.25,33.0,17.0,16.0,4.0,1.0,0.0,0.0,5.0,13.0,1.0,5.0,1.0,0.0,5.0,0.294,0.312,0.607,0.294,広島,
0,上本崇司,9000000,0.212,56.0,62.0,52.0,11.0,2.0,0.0,0.0,13.0,8.0,4.0,4.0,5.0,2.0,2.0,0.305,0.25,0.555,0.065,広島,
1,鈴木誠也,280000000,0.3,118.0,514.0,430.0,129.0,26.0,2.0,25.0,234.0,85.0,75.0,73.0,72.0,9.0,6.0,0.409,0.544,0.953,0.142,広島,
2,田中広輔,150000000,0.251,112.0,454.0,378.0,95.0,11.0,5.0,8.0,140.0,51.0,39.0,86.0,55.0,5.0,8.0,0.351,0.37,0.721,0.189,広島,
4,小窪哲也,29000000,0.333,3.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.667,0.0,広島,800040
5,長野久義,170000000,0.285,95.0,299.0,267.0,76.0,17.0,1.0,10.0,125.0,30.0,42.0,61.0,29.0,1.0,1.0,0.355,0.468,0.823,0.204,広島,900397
6,安部友裕,43000000,0.184,26.0,44.0,38.0,7.0,3.0,0.0,0.0,10.0,6.0,2.0,17.0,4.0,0.0,0.0,0.262,0.263,0.525,0.386,広島,
7,堂林翔太,16000000,0.279,111.0,451.0,401.0,112.0,21.0,0.0,14.0,175.0,55.0,58.0,91.0,41.0,4.0,17.0,0.35,0.436,0.787,0.202,広島,900430
10,ピレラ,64900000,0.266,99.0,337.0,316.0,84.0,9.0,2.0,11.0,130.0,47.0,34.0,53.0,19.0,2.0,2.0,0.312,0.411,0.723,0.157,広島,
22,中村奨成,7000000,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,広島,1700068
27,會澤翼,180000000,0.266,79.0,263.0,229.0,61.0,13.0,0.0,7.0,95.0,25.0,36.0,51.0,22.0,11.0,2.0,0.359,0.415,0.774,0.194,広島,700050
31,石原慶幸,55000000,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,広島,12186
32,白濱裕太,6500000,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,広島,
33,菊池涼介,300000000,0.271,106.0,429.0,376.0,102.0,19.0,4.0,10.0,159.0,43.0,41.0,68.0,35.0,1.0,3.0,0.334,0.423,0.757,0.159,広島,1100082
35,三好匠,12000000,0.125,62.0,29.0,24.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,2.0,0.0,0.0,0.185,0.125,0.31,0.172,広島,1100129
37,野間峻祥,34000000,0.24,70.0,56.0,50.0,12.0,0.0,0.0,0.0,12.0,10.0,1.0,17.0,4.0,0.0,2.0,0.296,0.24,0.536,0.304,広島,1400173
38,宇草孔基,12000000,0.256,13.0,47.0,43.0,11.0,1.0,1.0,0.0,14.0,5.0,3.0,7.0,3.0,1.0,3.0,0.319,0.326,0.645,0.149,広島,
40,磯村嘉孝,18000000,0.208,31.0,55.0,48.0,10.0,3.0,0.0,1.0,16.0,4.0,1.0,8.0,4.0,0.0,0.0,0.269,0.333,0.603,0.145,広島,
44,林晃汰,6000000,0.125,4.0,8.0,8.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.125,0.25,0.375,0.625,広島,1800074
45,桑原樹,5500000,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,広島,
49,正隨優弥,7000000,0.143,7.0,8.0,7.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.25,0.571,0.821,0.125,広島,
50,高橋大樹,7500000,0.2,14.0,16.0,15.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,1.0,0.0,0.0,0.25,0.2,0.45,0.312,広島,
51,小園海斗,10000000,0.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,広島,1800072
54,韮澤雄也,5000000,,,,,,,,,,,,,,,,,,,,広島,
55,松山竜平,85000000,0.277,108.0,425.0,404.0,112.0,27.0,1.0,9.0,168.0,38.0,67.0,72.0,17.0,1.0,0.0,0.306,0.416,0.722,0.169,広島,800041
56,中神拓都,5000000,,,,,,,,,,,,,,,,,,,,広島,
59,大盛穂,5000000,0.259,73.0,148.0,135.0,35.0,5.0,3.0,2.0,52.0,21.0,16.0,50.0,11.0,1.0,5.0,0.318,0.385,0.703,0.338,広島,1800079
60,永井敦士,5000000,,,,,,,,,,,,,,,,,,,,広島,
61,坂倉将吾,8000000,0.287,81.0,228.0,209.0,60.0,15.0,1.0,3.0,86.0,24.0,26.0,36.0,17.0,2.0,1.0,0.346,0.411,0.758,0.158,広島,1600124
62,石原貴規,7000000,,,,,,,,,,,,,,,,,,,,広島,1900056
63,西川龍馬,68000000,0.304,76.0,328.0,296.0,90.0,18.0,0.0,6.0,126.0,36.0,32.0,52.0,28.0,2.0,6.0,0.368,0.426,0.794,0.159,広島,1500096
69,羽月隆太郎,5000000,0.182,17.0,40.0,33.0,6.0,1.0,1.0,0.0,9.0,3.0,4.0,7.0,2.0,0.0,0.0,0.229,0.273,0.501,0.175,広島,1800078
96,A.メヒア,13200000,0.188,37.0,85.0,80.0,15.0,2.0,0.0,2.0,23.0,4.0,4.0,21.0,5.0,0.0,1.0,0.235,0.287,0.523,0.247,広島,
123,持丸泰輝,2400000,,,,,,,,,,,,,,,,,,,,広島,1900058
124,木下元秀,2400000,,,,,,,,,,,,,,,,,,,,広島,
00,吉川大幾,16000000,0.1,30.0,12.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.182,0.1,0.282,0.167,巨人,1000139
0,増田大輝,15000000,0.297,74.0,48.0,37.0,11.0,2.0,0.0,0.0,13.0,30.0,2.0,12.0,11.0,0.0,23.0,0.458,0.351,0.81,0.25,巨人,1500054
001,比嘉賢伸,2700000,,,,,,,,,,,,,,,,,,,,巨人,
002,平間隼人,2400000,,,,,,,,,,,,,,,,,,,,巨人,
2,陽岱鋼,300000000,0.238,38.0,77.0,63.0,15.0,1.0,0.0,1.0,19.0,12.0,6.0,21.0,9.0,3.0,1.0,0.351,0.302,0.652,0.273,巨人,600037
004,笠井駿,3000000,,,,,,,,,,,,,,,,,,,,巨人,
005,広畑塁,2800000,,,,,,,,,,,,,,,,,,,,巨人,
5,中島宏之,20000000,0.297,100.0,312.0,279.0,83.0,13.0,0.0,7.0,117.0,19.0,29.0,59.0,31.0,1.0,0.0,0.369,0.419,0.788,0.189,巨人,
6,坂本勇人,500000000,0.289,115.0,479.0,412.0,119.0,28.0,1.0,19.0,206.0,64.0,65.0,85.0,62.0,0.0,4.0,0.379,0.5,0.879,0.177,巨人,700003
006,加藤壮太,2400000,,,,,,,,,,,,,,,,,,,,巨人,
007,小山翔平,2700000,,,,,,,,,,,,,,,,,,,,巨人,
008,折下光輝,2800000,,,,,,,,,,,,,,,,,,,,巨人,
8,丸佳浩,450000000,0.284,120.0,491.0,423.0,120.0,31.0,1.0,27.0,234.0,63.0,77.0,101.0,63.0,0.0,8.0,0.375,0.553,0.928,0.206,巨人,800043
9,亀井善行,110000000,0.255,51.0,156.0,141.0,36.0,7.0,0.0,2.0,49.0,21.0,17.0,21.0,11.0,1.0,0.0,0.31,0.348,0.657,0.135,巨人,500037
009,八百板卓丸,4600000,,,,,,,,,,,,,,,,,,,,巨人,
010,高山竜太朗,3800000,,,,,,,,,,,,,,,,,,,,巨人,
021,黒田響生,2650000,,,,,,,,,,,,,,,,,,,,巨人,
22,小林誠司,100000000,0.056,10.0,21.0,18.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,0.15,0.056,0.206,0.19,巨人,1300027
022,荒井颯太,2700000,,,,,,,,,,,,,,,,,,,,巨人,
24,大城卓三,35000000,0.27,93.0,308.0,274.0,74.0,10.0,1.0,9.0,113.0,30.0,41.0,82.0,30.0,0.0,1.0,0.339,0.412,0.751,0.266,巨人,1700044
25,岡本和真,140000000,0.275,118.0,500.0,440.0,121.0,26.0,0.0,31.0,240.0,79.0,97.0,85.0,55.0,5.0,2.0,0.362,0.545,0.907,0.17,巨人,
026,ウレーニャ,2600000,0.167,11.0,20.0,18.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,2.0,0.0,0.0,0.25,0.167,0.417,0.4,巨人,
27,炭谷銀仁朗,150000000,0.18,56.0,114.0,100.0,18.0,2.0,0.0,1.0,23.0,4.0,7.0,23.0,8.0,2.0,0.0,0.252,0.23,0.482,0.202,巨人,600026
29,吉川尚輝,23000000,0.274,112.0,389.0,354.0,97.0,16.0,2.0,8.0,141.0,47.0,32.0,60.0,30.0,3.0,11.0,0.336,0.398,0.734,0.154,巨人,1600059
36,石川慎吾,24000000,0.244,43.0,47.0,45.0,11.0,1.0,0.0,2.0,18.0,2.0,7.0,12.0,2.0,0.0,0.0,0.277,0.4,0.677,0.255,巨人,1100096
37,若林晃弘,19000000,0.247,76.0,159.0,146.0,36.0,6.0,1.0,2.0,50.0,22.0,14.0,32.0,8.0,1.0,2.0,0.288,0.342,0.631,0.201,巨人,1700047
38,岸田行倫,11000000,0.302,34.0,48.0,43.0,13.0,3.0,0.0,1.0,19.0,2.0,5.0,16.0,3.0,0.0,0.0,0.34,0.442,0.782,0.333,巨人,1700043
39,立岡宗一郎,26000000,0.261,29.0,27.0,23.0,6.0,0.0,1.0,1.0,11.0,5.0,4.0,6.0,4.0,0.0,1.0,0.37,0.478,0.849,0.222,巨人,900093
43,重信慎之介,35000000,0.256,60.0,96.0,90.0,23.0,5.0,1.0,1.0,33.0,17.0,6.0,33.0,6.0,0.0,5.0,0.302,0.367,0.669,0.344,巨人,
44,モタ,2400000,0.222,9.0,11.0,9.0,2.0,0.0,0.0,1.0,5.0,3.0,4.0,3.0,2.0,0.0,1.0,0.364,0.556,0.919,0.273,巨人,
48,ゼラス・ウィーラー,200000000,0.247,98.0,288.0,263.0,65.0,9.0,0.0,12.0,110.0,26.0,36.0,47.0,22.0,2.0,3.0,0.309,0.418,0.727,0.163,巨人,
51,田中俊太,17000000,0.265,48.0,78.0,68.0,18.0,2.0,1.0,1.0,25.0,7.0,6.0,15.0,8.0,1.0,2.0,0.346,0.368,0.714,0.192,巨人,1700046
52,北村拓己,8600000,0.227,57.0,88.0,75.0,17.0,2.0,0.0,2.0,25.0,9.0,10.0,24.0,10.0,1.0,0.0,0.326,0.333,0.659,0.273,巨人,
56,山本泰寛,26000000,,,,,,,,,,,,,,,,,,,,巨人,1500050
59,松原聖弥,6000000,0.263,86.0,313.0,278.0,73.0,11.0,5.0,3.0,103.0,42.0,19.0,71.0,29.0,0.0,12.0,0.33,0.371,0.701,0.227,巨人,
60,菊田拡和,6000000,,,,,,,,,,,,,,,,,,,,巨人,
61,増田陸,6500000,,,,,,,,,,,,,,,,,,,,巨人,1800024
65,松井義弥,5200000,,,,,,,,,,,,,,,,,,,,巨人,
66,村上海斗,7100000,,,,,,,,,,,,,,,,,,,,巨人,
67,山瀬慎之助,5400000,,,,,,,,,,,,,,,,,,,,巨人,1900020
69,田中貴也,6000000,,,,,,,,,,,,,,,,,,,,巨人,1400107
88,パーラ,160000000,0.267,47.0,154.0,146.0,39.0,3.0,1.0,4.0,56.0,14.0,13.0,35.0,8.0,0.0,0.0,0.305,0.384,0.689,0.227,巨人,
93,湯浅大,5500000,0.0,13.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,2.0,0.125,0.0,0.125,0.333,巨人,1700049
94,加藤脩平,4600000,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,巨人,
97,伊藤海斗,5400000,,,,,,,,,,,,,,,,,,,,巨人,
99,山下航汰,6000000,,,,,,,,,,,,,,,,,,,,巨人,
0,中井大介,21000000,0.25,69.0,105.0,100.0,25.0,3.0,1.0,2.0,36.0,12.0,4.0,23.0,3.0,1.0,1.0,0.279,0.36,0.639,0.219,DeNA,800002
00,宮本秀明,7600000,0.4,6.0,5.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.4,0.4,0.8,0.6,DeNA,
1,桑原将志,65000000,0.139,34.0,42.0,36.0,5.0,0.0,0.0,1.0,8.0,8.0,2.0,11.0,3.0,1.0,0.0,0.22,0.222,0.442,0.262,DeNA,1100061
2,J.ロペス,230000000,0.246,81.0,305.0,293.0,72.0,8.0,0.0,12.0,116.0,26.0,42.0,36.0,10.0,0.0,0.0,0.269,0.396,0.665,0.118,DeNA,
3,梶谷隆幸,74000000,0.323,109.0,482.0,433.0,140.0,29.0,1.0,19.0,228.0,88.0,53.0,85.0,45.0,1.0,14.0,0.387,0.527,0.913,0.176,DeNA,
4,伊藤裕季也,13750000,0.286,5.0,17.0,14.0,4.0,0.0,1.0,0.0,6.0,1.0,1.0,2.0,2.0,0.0,0.0,0.375,0.429,0.804,0.118,DeNA,1800044
5,倉本寿彦,50000000,0.276,82.0,216.0,199.0,55.0,4.0,0.0,1.0,62.0,19.0,17.0,42.0,16.0,1.0,0.0,0.333,0.312,0.645,0.194,DeNA,1400111
6,森敬斗,10000000,0.25,8.0,12.0,12.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.25,0.333,0.583,0.083,DeNA,1900030
8,神里和毅,48000000,0.308,80.0,190.0,169.0,52.0,8.0,1.0,3.0,71.0,38.0,17.0,42.0,15.0,3.0,7.0,0.37,0.42,0.79,0.221,DeNA,1700059
9,大和,100000000,0.281,85.0,225.0,199.0,56.0,7.0,1.0,4.0,77.0,23.0,23.0,28.0,20.0,0.0,3.0,0.342,0.387,0.729,0.124,DeNA,
10,戸柱恭孝,32000000,0.212,96.0,276.0,259.0,55.0,8.0,1.0,5.0,80.0,21.0,23.0,53.0,11.0,0.0,0.0,0.244,0.309,0.552,0.192,DeNA,1500064
23,オースティン,100000000,0.286,65.0,269.0,238.0,68.0,14.0,1.0,20.0,144.0,36.0,56.0,69.0,29.0,1.0,0.0,0.364,0.605,0.969,0.257,DeNA,
29,伊藤光,110000000,0.216,30.0,63.0,51.0,11.0,3.0,1.0,0.0,16.0,5.0,6.0,15.0,10.0,1.0,0.0,0.355,0.314,0.669,0.238,DeNA,800075
31,柴田竜拓,43000000,0.266,110.0,276.0,233.0,62.0,14.0,0.0,2.0,82.0,33.0,20.0,50.0,29.0,4.0,0.0,0.356,0.352,0.708,0.181,DeNA,1500063
32,益子京右,5400000,,,,,,,,,,,,,,,,,,,,DeNA,1800047
33,乙坂智,32000000,0.208,85.0,115.0,101.0,21.0,3.0,0.0,1.0,27.0,17.0,7.0,28.0,12.0,0.0,5.0,0.289,0.267,0.557,0.243,DeNA,
36,高城俊人,12000000,0.19,23.0,46.0,42.0,8.0,0.0,0.0,3.0,17.0,4.0,5.0,22.0,2.0,1.0,0.0,0.244,0.405,0.649,0.478,DeNA,
37,楠本泰史,13800000,0.154,28.0,29.0,26.0,4.0,2.0,0.0,1.0,9.0,6.0,1.0,7.0,2.0,1.0,0.0,0.241,0.346,0.588,0.241,DeNA,
38,山下幸輝,8850000,0.209,39.0,46.0,43.0,9.0,2.0,0.0,0.0,11.0,2.0,1.0,7.0,3.0,0.0,0.0,0.261,0.256,0.517,0.152,DeNA,
39,嶺井博希,31000000,0.327,41.0,60.0,55.0,18.0,3.0,0.0,0.0,21.0,2.0,8.0,14.0,4.0,1.0,0.0,0.383,0.382,0.765,0.233,DeNA,1300093
40,飛雄馬,6600000,,,,,,,,,,,,,,,,,,,,DeNA,
42,石川雄洋,39000000,,,,,,,,,,,,,,,,,,,,DeNA,
44,佐野恵太,24000000,0.328,106.0,451.0,402.0,132.0,20.0,1.0,20.0,214.0,48.0,69.0,58.0,42.0,4.0,0.0,0.395,0.532,0.927,0.129,DeNA,1600089
50,山本祐大,5950000,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,DeNA,1700066
51,宮崎敏郎,160000000,0.301,113.0,460.0,429.0,129.0,26.0,1.0,14.0,199.0,47.0,53.0,29.0,24.0,4.0,0.0,0.341,0.464,0.805,0.063,DeNA,1200053
52,細川成也,8800000,0.235,19.0,54.0,51.0,12.0,2.0,0.0,1.0,17.0,6.0,1.0,20.0,2.0,1.0,1.0,0.278,0.333,0.611,0.37,DeNA,1600085
55,田部隼人,5200000,,,,,,,,,,,,,,,,,,,,DeNA,
57,東妻純平,6200000,,,,,,,,,,,,,,,,,,,,DeNA,1900033
60,知野直人,6200000,,,,,,,,,,,,,,,,,,,,DeNA,1800048
61,蝦名達夫,7500000,0.143,17.0,24.0,21.0,3.0,1.0,0.0,1.0,7.0,3.0,1.0,8.0,2.0,1.0,0.0,0.25,0.333,0.583,0.333,DeNA,1900035
63,関根大気,12800000,,,,,,,,,,,,,,,,,,,,DeNA,1300038
64,百瀬大騎,5900000,0.25,4.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25,0.5,0.5,DeNA,
99,ソト,185000000,0.252,114.0,480.0,428.0,108.0,18.0,0.0,25.0,201.0,59.0,78.0,103.0,44.0,3.0,0.0,0.323,0.47,0.793,0.215,DeNA,
108,F.デラロサ,2400000,,,,,,,,,,,,,,,,,,,,DeNA,
00,上本博紀,48000000,0.171,25.0,51.0,41.0,7.0,3.0,0.0,0.0,10.0,2.0,4.0,11.0,4.0,0.0,2.0,0.239,0.244,0.483,0.216,阪神,900023
0,木浪聖也,22000000,0.249,92.0,334.0,297.0,74.0,20.0,1.0,3.0,105.0,42.0,25.0,54.0,24.0,2.0,2.0,0.307,0.354,0.66,0.162,阪神,1800067
2,北條史也,28000000,0.192,40.0,112.0,99.0,19.0,4.0,0.0,2.0,29.0,10.0,7.0,23.0,9.0,1.0,2.0,0.266,0.293,0.559,0.205,阪神,
3,大山悠輔,47000000,0.288,116.0,471.0,423.0,122.0,21.0,5.0,28.0,237.0,66.0,85.0,96.0,41.0,5.0,1.0,0.357,0.56,0.918,0.204,阪神,1600113
4,熊谷敬宥,9000000,0.312,38.0,17.0,16.0,5.0,2.0,0.0,0.0,7.0,6.0,3.0,5.0,1.0,0.0,3.0,0.353,0.438,0.79,0.294,阪神,1700079
5,近本光司,45000000,0.293,120.0,519.0,474.0,139.0,21.0,5.0,9.0,197.0,81.0,45.0,61.0,30.0,7.0,31.0,0.344,0.416,0.759,0.118,阪神,1800065
7,糸井嘉男,400000000,0.268,86.0,311.0,269.0,72.0,16.0,1.0,2.0,96.0,25.0,28.0,50.0,38.0,3.0,2.0,0.363,0.357,0.72,0.161,阪神,
8,福留孝介,130000000,0.154,43.0,92.0,78.0,12.0,2.0,0.0,1.0,17.0,3.0,12.0,31.0,11.0,0.0,0.0,0.25,0.218,0.468,0.337,阪神,
9,高山俊,36000000,0.152,42.0,52.0,46.0,7.0,3.0,0.0,0.0,10.0,6.0,3.0,10.0,3.0,1.0,1.0,0.216,0.217,0.433,0.192,阪神,1500086
12,坂本誠志郎,14000000,0.213,38.0,95.0,75.0,16.0,4.0,0.0,0.0,20.0,5.0,4.0,20.0,13.0,0.0,1.0,0.33,0.267,0.596,0.211,阪神,1500087
25,江越大賀,14000000,0.0,45.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,6.0,2.0,0.0,3.0,0.154,0.0,0.154,0.462,阪神,
31,マルテ,140000000,0.252,29.0,119.0,103.0,26.0,6.0,1.0,4.0,46.0,9.0,14.0,14.0,14.0,0.0,1.0,0.336,0.447,0.783,0.118,阪神,
32,井上広大,7200000,0.091,6.0,11.0,11.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.091,0.182,0.273,0.455,阪神,1900045
33,糸原健斗,60000000,0.294,63.0,244.0,218.0,64.0,5.0,2.0,3.0,82.0,32.0,20.0,33.0,19.0,3.0,1.0,0.357,0.376,0.733,0.135,阪神,1600117
38,小幡竜平,7200000,0.22,54.0,134.0,127.0,28.0,1.0,2.0,0.0,33.0,15.0,7.0,37.0,5.0,1.0,3.0,0.256,0.26,0.515,0.276,阪神,1800066
39,長坂拳弥,7500000,0.4,5.0,5.0,5.0,2.0,0.0,0.0,1.0,5.0,1.0,2.0,3.0,0.0,0.0,1.0,0.4,1.0,1.4,0.6,阪神,1600119
41,ボーア,270000000,0.243,99.0,379.0,329.0,80.0,8.0,0.0,17.0,139.0,27.0,45.0,88.0,45.0,3.0,1.0,0.338,0.422,0.76,0.232,阪神,
44,梅野隆太郎,100000000,0.262,98.0,342.0,298.0,78.0,17.0,0.0,7.0,116.0,36.0,29.0,77.0,33.0,0.0,5.0,0.333,0.389,0.723,0.225,阪神,1300073
45,遠藤成,5000000,,,,,,,,,,,,,,,,,,,,阪神,1900047
51,伊藤隼太,18000000,,,,,,,,,,,,,,,,,,,,阪神,1100075
52,サンズ,121000000,0.257,110.0,443.0,377.0,97.0,16.0,0.0,19.0,170.0,47.0,64.0,106.0,61.0,3.0,2.0,0.363,0.451,0.814,0.239,阪神,
53,島田海吏,8000000,0.176,43.0,21.0,17.0,3.0,0.0,0.0,0.0,3.0,4.0,1.0,4.0,2.0,1.0,3.0,0.3,0.176,0.476,0.19,阪神,1700080
55,陽川尚将,19000000,0.247,71.0,182.0,158.0,39.0,6.0,0.0,8.0,69.0,19.0,24.0,42.0,15.0,6.0,2.0,0.333,0.437,0.77,0.231,阪神,
57,岡崎太一,13000000,,,,,,,,,,,,,,,,,,,,阪神,
58,荒木郁也,8500000,0.091,16.0,11.0,11.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,2.0,0.091,0.091,0.182,0.364,阪神,
59,藤田健斗,5000000,,,,,,,,,,,,,,,,,,,,阪神,1900048
60,中谷将大,30000000,0.215,70.0,87.0,79.0,17.0,1.0,0.0,2.0,24.0,10.0,16.0,27.0,5.0,1.0,1.0,0.267,0.304,0.571,0.31,阪神,1000145
62,植田海,16000000,0.153,74.0,83.0,59.0,9.0,2.0,0.0,0.0,11.0,16.0,3.0,22.0,14.0,4.0,9.0,0.351,0.186,0.537,0.265,阪神,1400172
63,板山祐太郎,8500000,0.167,5.0,14.0,12.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,1.0,0.286,0.167,0.452,0.214,阪神,1500091
68,俊介,32000000,0.125,9.0,8.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.125,0.125,0.25,0.25,阪神,
94,原口文仁,28000000,0.278,48.0,78.0,72.0,20.0,3.0,0.0,3.0,32.0,5.0,19.0,16.0,5.0,1.0,0.0,0.333,0.444,0.778,0.205,阪神,
95,片山雄哉,4200000,,,,,,,,,,,,,,,,,,,,阪神,
125,藤谷洸介,6300000,,,,,,,,,,,,,,,,,,,,阪神,
127,小野寺暖,3000000,,,,,,,,,,,,,,,,,,,,阪神,1900050
128,奥山皓太,3000000,,,,,,,,,,,,,,,,,,,,阪神,
00,奥村展征,14000000,,,,,,,,,,,,,,,,,,,,ヤクルト,
