player_jersey_number,player_name_jap,player_salary,pitching_ERA,total_games,pitching_W,pitching_L,pitching_IP,pitching_W%,pitching_CG,pitching_SHO,pitching_SV,pitching_H,pitching_SO,pitching_SO%,pitching_R,pitching_ER,pitching_H,pitching_HR,pitching_BB,pitching_HBP,pitching_BB%,Team,player_id
11,九里亜蓮,140000000.0,2.53,26.0,8.0,8.0,,0.5,3.0,3.0,0.0,0.0,129.0,6.66,58.0,49.0,142.0,8.0,49.0,10.0,2.53,広島,1300058
12,大道温貴,13000000.0,2.72,48.0,3.0,1.0,,0.75,0.0,0.0,0.0,10.0,49.0,8.88,15.0,15.0,44.0,2.0,23.0,3.0,4.17,広島,2000062
13,森浦大輔,40000000.0,6.17,13.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,6.17,8.0,8.0,11.0,1.0,12.0,0.0,9.26,広島,2000061
14,大瀬良大地,180000000.0,3.61,23.0,6.0,11.0,,0.353,0.0,0.0,0.0,0.0,103.0,7.15,53.0,52.0,117.0,15.0,33.0,4.0,2.29,広島,1300057
16,森翔平,14000000.0,4.53,12.0,4.0,2.0,,0.667,0.0,0.0,0.0,0.0,38.0,6.62,29.0,26.0,58.0,7.0,10.0,1.0,1.74,広島,2103788
17,岡田明丈,17500000.0,,,,,,,,,,,,,,,,,,,,広島,
18,森下暢仁,110000000.0,3.01,20.0,9.0,6.0,,0.6,3.0,1.0,0.0,0.0,94.0,6.43,49.0,44.0,127.0,10.0,36.0,2.0,2.46,広島,1900052
19,野村祐輔,55000000.0,1.16,6.0,1.0,1.0,31.0,0.5,0.0,0.0,0.0,0.0,14.0,4.06,9.0,4.0,30.0,1.0,4.0,1.0,1.16,広島,1100081
20,栗林良吏,95000000.0,2.92,55.0,3.0,7.0,,0.3,0.0,0.0,18.0,15.0,51.0,8.77,18.0,17.0,42.0,4.0,19.0,1.0,3.27,広島,2000060
21,中崎翔太,53000000.0,2.73,35.0,1.0,0.0,33.0,1.0,0.0,0.0,0.0,7.0,24.0,6.55,13.0,10.0,25.0,1.0,6.0,2.0,1.64,広島,1000116
23,薮田和樹,16000000.0,9.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,4.0,4.0,5.0,1.0,3.0,2.0,6.75,広島,
24,黒原拓未,14000000.0,10.66,5.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,13.0,9.24,15.0,15.0,21.0,1.0,10.0,0.0,7.11,広島,1750941
26,益田武尚,11000000.0,1.64,8.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,12.0,9.82,2.0,2.0,8.0,1.0,3.0,0.0,2.45,広島,2105565
28,床田寛樹,50000000.0,2.19,24.0,11.0,7.0,156.0,0.611,2.0,2.0,0.0,0.0,86.0,4.96,46.0,38.0,144.0,13.0,28.0,5.0,1.62,広島,1600123
29,ケムナ誠,27000000.0,3.71,24.0,2.0,0.0,,1.0,0.0,0.0,0.0,1.0,25.0,8.44,12.0,11.0,24.0,1.0,13.0,0.0,4.39,広島,1700070
30,一岡竜司,32000000.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,広島,
34,高橋昂也,10000000.0,,,,,,,,,,,,,,,,,,,,広島,1600122
36,塹江敦哉,24000000.0,5.14,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,10.0,12.86,4.0,4.0,10.0,1.0,3.0,0.0,3.86,広島,1400175
39,長谷部銀次,8000000.0,,,,,,,,,,,,,,,,,,,,広島,1550974
41,矢崎拓也,28000000.0,2.81,54.0,4.0,2.0,,0.667,0.0,0.0,24.0,10.0,38.0,6.66,17.0,16.0,48.0,5.0,24.0,0.0,4.21,広島,
42,ドリュー・アンダーソン,77000000.0,2.2,21.0,4.0,1.0,45.0,0.8,0.0,0.0,0.0,2.0,39.0,7.8,12.0,11.0,30.0,2.0,17.0,2.0,3.4,広島,
43,島内颯太郎,23000000.0,2.31,62.0,3.0,3.0,,0.5,0.0,0.0,2.0,39.0,64.0,9.87,17.0,15.0,50.0,3.0,17.0,0.0,2.62,広島,1800073
45,松本竜也,16000000.0,4.35,13.0,0.0,3.0,,0.0,0.0,0.0,1.0,8.0,6.0,5.23,6.0,5.0,13.0,2.0,7.0,0.0,6.1,広島,1651377
46,河野佳,7000000.0,9.49,8.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,11.0,8.03,13.0,13.0,19.0,6.0,5.0,1.0,3.65,広島,1851151
47,斉藤優汰,8000000.0,,,,,,,,,,,,,,,,,,,,広島,2107847
48,アドゥワ誠,10000000.0,3.24,14.0,1.0,0.0,,1.0,0.0,0.0,0.0,1.0,13.0,7.02,6.0,6.0,15.0,1.0,2.0,1.0,1.08,広島,1600125
49,戸根千明,18000000.0,4.64,24.0,1.0,0.0,,1.0,0.0,0.0,0.0,5.0,11.0,4.64,14.0,11.0,22.0,3.0,16.0,0.0,6.75,広島,
53,小林樹斗,5500000.0,,,,,,,,,,,,,,,,,,,,広島,2000063
58,藤井黎來,8000000.0,,,,,,,,,,,,,,,,,,,,広島,
65,玉村昇悟,13000000.0,4.96,9.0,3.0,1.0,,0.75,0.0,0.0,0.0,0.0,44.0,8.74,28.0,25.0,52.0,9.0,11.0,2.0,2.18,広島,1900057
66,遠藤淳志,26000000.0,4.39,8.0,1.0,5.0,41.0,0.167,1.0,1.0,0.0,0.0,22.0,4.83,20.0,20.0,36.0,7.0,15.0,2.0,3.29,広島,1700072
67,中村祐太,11000000.0,1.29,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,3.86,5.0,1.0,9.0,1.0,1.0,0.0,1.29,広島,1300061
68,ニック・ターリー,120000000.0,1.74,44.0,7.0,1.0,,0.875,0.0,0.0,1.0,22.0,42.0,9.15,10.0,8.0,39.0,1.0,15.0,2.0,3.27,広島,
98,ロベルト・コルニエル,20000000.0,5.1,8.0,1.0,4.0,,0.2,0.0,0.0,0.0,0.0,23.0,4.89,25.0,24.0,46.0,2.0,18.0,2.0,3.83,広島,
120,行木俊,4500000.0,,,,,,,,,,,,,,,,,,,,広島,
122,坂田怜,3500000.0,,,,,,,,,,,,,,,,,,,,広島,
125,辻大雅,2750000.0,,,,,,,,,,,,,,,,,,,,広島,2106037
126,新家颯,3000000.0,,,,,,,,,,,,,,,,,,,,広島,
128,中村来生,3000000.0,,,,,,,,,,,,,,,,,,,,広島,
011,笠島尚樹,3800000.0,,,,,,,,,,,,,,,,,,,,巨人,2000014
11,平内龍太,29000000.0,3.95,11.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,8.0,5.27,6.0,6.0,14.0,3.0,7.0,0.0,4.61,巨人,2000005
014,京本眞,3800000.0,,,,,,,,,,,,,,,,,,,,巨人,2100478
15,大勢,57000000.0,4.5,27.0,3.0,0.0,26.0,1.0,0.0,0.0,14.0,1.0,34.0,11.77,13.0,13.0,26.0,4.0,11.0,1.0,3.81,巨人,
015,川嵜陽仁,3700000.0,,,,,,,,,,,,,,,,,,,,巨人,
016,高田竜星,4000000.0,,,,,,,,,,,,,,,,,,,,巨人,
017,奈良木陸,3600000.0,,,,,,,,,,,,,,,,,,,,巨人,
18,菅野智之,500000000.0,3.36,14.0,4.0,8.0,,0.333,0.0,0.0,0.0,0.0,54.0,6.26,30.0,29.0,70.0,10.0,15.0,3.0,1.74,巨人,
018,木下幹也,3900000.0,,,,,,,,,,,,,,,,,,,,巨人,2000015
19,山崎伊織,25000000.0,2.72,23.0,10.0,5.0,149.0,0.667,3.0,1.0,0.0,0.0,106.0,6.4,46.0,45.0,119.0,10.0,25.0,7.0,1.51,巨人,2000006
20,戸郷翔征,90000000.0,2.38,24.0,12.0,5.0,170.0,0.706,4.0,2.0,0.0,0.0,141.0,7.46,49.0,45.0,141.0,14.0,39.0,3.0,2.06,巨人,1800028
020,戸田懐生,7300000.0,,,,,,,,,,,,,,,,,,,,巨人,
023,田村朋輝,3600000.0,,,,,,,,,,,,,,,,,,,,巨人,2107867
26,今村信貴,47000000.0,3.81,24.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,2.0,13.0,4.5,12.0,11.0,29.0,1.0,11.0,1.0,3.81,巨人,
026,吉村優聖歩,3600000.0,,,,,,,,,,,,,,,,,,,,巨人,2102924
28,山田龍聖,11000000.0,,,,,,,,,,,,,,,,,,,,巨人,1750087
028,富田龍,4100000.0,,,,,,,,,,,,,,,,,,,,巨人,2103725
29,F.グリフィン,100000000.0,2.75,20.0,6.0,5.0,121.0,0.545,1.0,0.0,0.0,0.0,115.0,8.55,41.0,37.0,101.0,8.0,29.0,6.0,2.16,巨人,
30,鍵谷陽平,63000000.0,3.18,13.0,2.0,0.0,,1.0,0.0,0.0,1.0,2.0,11.0,8.74,4.0,4.0,10.0,1.0,5.0,0.0,3.97,巨人,
030,山崎友輔,4200000.0,,,,,,,,,,,,,,,,,,,,巨人,
31,赤星優志,22000000.0,3.39,12.0,5.0,5.0,69.0,0.5,0.0,0.0,0.0,0.0,64.0,8.35,27.0,26.0,70.0,5.0,13.0,4.0,1.7,巨人,2103689
32,鈴木康平,17000000.0,6.59,33.0,1.0,1.0,,0.5,0.0,0.0,0.0,13.0,26.0,8.56,20.0,20.0,24.0,6.0,14.0,3.0,4.61,巨人,
33,T.ビーディ,160000000.0,3.99,30.0,0.0,6.0,,0.0,0.0,0.0,1.0,7.0,36.0,6.52,23.0,22.0,51.0,5.0,21.0,4.0,3.81,巨人,
033,太田龍,8000000.0,,,,,,,,,,,,,,,,,,,,巨人,
034,森本哲星,3600000.0,,,,,,,,,,,,,,,,,,,,巨人,2106455
035,ルシアーノ,10000000.0,,,,,,,,,,,,,,,,,,,,巨人,
040,谷岡竜平,7850000.0,,,,,,,,,,,,,,,,,,,,巨人,
41,中川皓太,75000000.0,2.08,44.0,1.0,4.0,,0.2,0.0,0.0,14.0,17.0,38.0,7.89,10.0,10.0,37.0,3.0,9.0,1.0,1.87,巨人,1500052
45,畠世周,33000000.0,,,,,,,,,,,,,,,,,,,,巨人,1600060
46,鍬原拓也,29000000.0,9.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,7.2,5.0,5.0,7.0,0.0,3.0,2.0,5.4,巨人,
47,高橋優貴,30000000.0,5.14,6.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,5.79,9.0,8.0,18.0,2.0,8.0,2.0,5.14,巨人,
047,鴨打瑛二,3700000.0,,,,,,,,,,,,,,,,,,,,巨人,
48,田中千晴,10000000.0,5.51,30.0,2.0,3.0,,0.4,0.0,0.0,0.0,3.0,41.0,11.3,22.0,20.0,30.0,4.0,19.0,0.0,5.23,巨人,2107899
49,アルベルト・バルドナード,,1.69,21.0,2.0,1.0,,0.667,0.0,0.0,0.0,7.0,21.0,8.86,5.0,4.0,15.0,2.0,10.0,0.0,4.22,巨人,
051,阿部剣友,3800000.0,,,,,,,,,,,,,,,,,,,,巨人,
53,高梨雄平,110000000.0,4.19,55.0,2.0,1.0,43.0,0.667,0.0,0.0,0.0,23.0,49.0,10.26,21.0,20.0,32.0,7.0,19.0,4.0,3.98,巨人,1600100
54,直江大輔,9100000.0,3.86,16.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,6.0,11.0,7.07,7.0,6.0,7.0,2.0,9.0,0.0,5.79,巨人,
56,石田隼都,6100000.0,,,,,,,,,,,,,,,,,,,,巨人,1950832
056,伊藤優輔,8000000.0,,,,,,,,,,,,,,,,,,,,巨人,2000008
57,高木京介,20000000.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,巨人,
58,船迫大雅,8000000.0,2.7,36.0,3.0,1.0,30.0,0.75,0.0,0.0,0.0,8.0,33.0,9.9,9.0,9.0,21.0,3.0,8.0,3.0,2.4,巨人,1450689
058,山本一輝,6500000.0,,,,,,,,,,,,,,,,,,,,巨人,
62,横川凱,6600000.0,3.95,20.0,4.0,8.0,,0.333,0.0,0.0,0.0,0.0,46.0,4.91,38.0,37.0,79.0,10.0,24.0,4.0,2.56,巨人,1800026
63,田中豊樹,15000000.0,4.09,15.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,3.0,8.0,6.55,6.0,5.0,8.0,2.0,4.0,0.0,3.27,巨人,
063,花田侑樹,4800000.0,,,,,,,,,,,,,,,,,,,,巨人,2050382
64,大江竜聖,23100000.0,4.09,32.0,4.0,0.0,22.0,1.0,0.0,0.0,0.0,6.0,16.0,6.55,10.0,10.0,15.0,3.0,10.0,2.0,4.09,巨人,1600064
65,Y.メンデス,40000000.0,2.07,16.0,5.0,5.0,87.0,0.5,0.0,0.0,0.0,0.0,72.0,7.45,21.0,20.0,57.0,7.0,33.0,5.0,3.41,巨人,
68,代木大和,5500000.0,5.4,13.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,15.0,8.1,10.0,10.0,23.0,2.0,6.0,2.0,3.24,巨人,2050423
69,三上朋也,10000000.0,4.6,22.0,0.0,1.0,,0.0,0.0,0.0,0.0,7.0,9.0,5.17,8.0,8.0,18.0,1.0,8.0,4.0,4.6,巨人,
91,堀田賢慎,6500000.0,8.1,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,13.5,3.0,3.0,2.0,1.0,4.0,0.0,10.8,巨人,1900016
92,小沼健太,7200000.0,,,,,,,,,,,,,,,,,,,,巨人,
93,松井颯,4000000.0,3.26,8.0,1.0,1.0,,0.5,0.0,0.0,0.0,2.0,17.0,7.91,8.0,7.0,18.0,3.0,8.0,0.0,3.72,巨人,1850809
95,堀岡隼人,6700000.0,13.5,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,10.8,5.0,5.0,6.0,2.0,3.0,0.0,8.1,巨人,1600072
96,菊地大稀,7000000.0,3.4,50.0,4.0,4.0,,0.5,0.0,0.0,1.0,11.0,55.0,10.38,19.0,18.0,40.0,4.0,16.0,1.0,3.02,巨人,2103705
97,井上温大,6500000.0,10.95,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,11.0,8.03,15.0,15.0,21.0,2.0,3.0,1.0,2.19,巨人,1900019
99,Y.ロペス,145000000.0,4.05,8.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.7,4.0,3.0,6.0,1.0,7.0,0.0,9.45,巨人,
11,東克樹,26100000.0,1.98,24.0,16.0,3.0,,0.842,4.0,2.0,0.0,0.0,133.0,6.95,40.0,38.0,149.0,14.0,15.0,1.0,0.78,DeNA,1700058
12,阪口皓亮,9000000.0,,,,,,,,,,,,,,,,,,,,DeNA,1700060
13,伊勢大夢,92000000.0,3.22,58.0,4.0,6.0,,0.4,0.0,0.0,2.0,33.0,43.0,7.69,21.0,18.0,54.0,6.0,16.0,0.0,2.86,DeNA,1900032
14,石田健大,62000000.0,3.97,23.0,4.0,9.0,118.0,0.308,0.0,0.0,0.0,0.0,99.0,7.55,56.0,52.0,127.0,12.0,30.0,5.0,2.29,DeNA,1400110
15,徳山壮磨,12000000.0,,,,,,,,,,,,,,,,,,,,DeNA,
16,大貫晋一,88000000.0,2.95,13.0,5.0,4.0,,0.556,1.0,1.0,0.0,0.0,55.0,6.48,27.0,25.0,57.0,6.0,18.0,4.0,2.12,DeNA,1800045
17,三嶋一輝,120000000.0,4.84,27.0,3.0,1.0,,0.75,0.0,0.0,0.0,6.0,17.0,6.85,12.0,12.0,33.0,3.0,7.0,2.0,2.82,DeNA,
18,小園健太,12000000.0,,,,,,,,,,,,,,,,,,,,DeNA,2100345
19,山崎康晃,300000000.0,4.37,49.0,3.0,7.0,,0.3,0.0,0.0,20.0,8.0,54.0,10.72,22.0,22.0,48.0,7.0,8.0,1.0,1.59,DeNA,1400109
20,坂本裕哉,23000000.0,5.76,13.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,13.0,4.68,16.0,16.0,27.0,2.0,12.0,2.0,4.32,DeNA,1900031
21,今永昇太,140000000.0,2.8,22.0,7.0,4.0,148.0,0.636,2.0,0.0,0.0,0.0,174.0,10.58,46.0,46.0,132.0,17.0,24.0,4.0,1.46,DeNA,
22,入江大生,45000000.0,2.7,32.0,1.0,1.0,30.0,0.5,0.0,0.0,0.0,7.0,32.0,9.6,11.0,9.0,29.0,0.0,16.0,2.0,4.8,DeNA,2000034
24,吉野光樹,12000000.0,,,,,,,,,,,,,,,,,,,,DeNA,2105707
26,濱口遥大,63000000.0,4.5,14.0,3.0,7.0,68.0,0.3,1.0,0.0,0.0,0.0,56.0,7.41,42.0,34.0,71.0,6.0,35.0,0.0,4.63,DeNA,
27,上茶谷大河,34000000.0,2.11,46.0,5.0,3.0,64.0,0.625,0.0,0.0,0.0,4.0,54.0,7.59,21.0,15.0,53.0,3.0,26.0,4.0,3.66,DeNA,1800043
30,三浦銀二,8700000.0,36.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,1.0,0.0,9.0,DeNA,
34,平田真吾,33000000.0,,,,,,,,,,,,,,,,,,,,DeNA,
35,橋本達弥,7800000.0,,,,,,,,,,,,,,,,,,,,DeNA,2105007
36,森下瑠大,5100000.0,,,,,,,,,,,,,,,,,,,,DeNA,2100260
40,松本隆之介,5600000.0,,,,,,,,,,,,,,,,,,,,DeNA,2000036
41,櫻井周斗,10400000.0,,,,,,,,,,,,,,,,,,,,DeNA,
43,深沢鳳介,5000000.0,,,,,,,,,,,,,,,,,,,,DeNA,2100109
45,ガゼルマン,120000000.0,4.45,13.0,3.0,5.0,,0.375,0.0,0.0,0.0,0.0,43.0,5.98,35.0,32.0,72.0,6.0,33.0,4.0,4.59,DeNA,
46,田中健二朗,35000000.0,4.09,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,9.0,7.36,5.0,5.0,12.0,1.0,2.0,0.0,1.64,DeNA,
47,笠原祥太郎,9000000.0,4.5,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,7.5,6.0,3.0,10.0,0.0,7.0,0.0,10.5,DeNA,1600109
48,京山将弥,27900000.0,,,,,,,,,,,,,,,,,,,,DeNA,
49,ウェンデルケン,120000000.0,1.66,61.0,2.0,2.0,,0.5,0.0,0.0,3.0,33.0,53.0,7.99,12.0,11.0,40.0,1.0,22.0,3.0,3.32,DeNA,
53,池谷蒼大,7500000.0,,,,,,,,,,,,,,,,,,,,DeNA,2000038
56,高田琢登,5100000.0,,,,,,,,,,,,,,,,,,,,DeNA,2000039
59,平良拳太郎,20000000.0,3.49,11.0,4.0,4.0,,0.5,0.0,0.0,0.0,0.0,61.0,9.25,23.0,23.0,58.0,5.0,13.0,0.0,1.97,DeNA,1300031
62,エドウィン・エスコバー,200000000.0,4.55,40.0,2.0,1.0,,0.667,0.0,0.0,0.0,11.0,30.0,8.53,18.0,16.0,28.0,6.0,16.0,2.0,4.55,DeNA,
64,中川虎大,7600000.0,2.53,9.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,10.0,8.44,3.0,3.0,9.0,2.0,3.0,0.0,2.53,DeNA,1700067
65,宮國椋丞,9400000.0,6.75,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,6.75,4.0,3.0,7.0,1.0,1.0,0.0,2.25,DeNA,
68,森原康平,35000000.0,2.32,46.0,2.0,1.0,,0.667,0.0,0.0,17.0,10.0,34.0,7.17,12.0,11.0,34.0,2.0,11.0,2.0,2.32,DeNA,1600096
92,宮城滝太,4400000.0,3.86,11.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,16.0,8.82,7.0,7.0,14.0,2.0,2.0,1.0,1.1,DeNA,1800049
95,石川達也,4400000.0,1.97,28.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,3.0,34.0,9.56,9.0,7.0,19.0,2.0,10.0,2.0,2.81,DeNA,2000040
96,トレバー・バウアー,400000000.0,2.76,19.0,10.0,4.0,,0.714,2.0,0.0,0.0,0.0,130.0,8.95,44.0,40.0,119.0,14.0,31.0,4.0,2.14,DeNA,
